session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74617,1394,16,0,87,,-262,365,2076,47,-62,-24
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74627,1395,17,0,87,,-263,362,2070,51,-70,-27
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74637,1396,18,0,87,,-267,366,2074,59,-81,-28
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74646,1397,19,0,87,,-269,364,2080,65,-77,-29
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74656,1398,20,0,87,,-262,364,2075,64,-72,-28
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74665,1399,21,0,87,,-264,366,2077,61,-72,-29
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74675,1400,22,0,87,,-265,373,2068,61,-75,-39
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74685,1401,23,0,87,,-264,375,2072,64,-73,-41
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74694,1402,24,0,87,,-278,373,2068,61,-69,-50
d4d5b2c0-c217-4196-b59b-e920f8b5579a,54,74704,1403,25,0,87,,-263,375,2066,50,-64,-49
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74714,1404,0,0,87,,-226,368,2054,13,-75,-39
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74723,1405,1,0,87,,-258,375,2050,-40,-61,-39
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74733,1406,2,0,87,,-263,375,2063,-54,-64,-49
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74742,1407,3,0,87,,-314,390,2069,-33,-67,-84
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74752,1408,4,0,87,,-296,386,2051,-27,-98,-109
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74762,1409,5,0,87,,-277,393,2045,-83,-69,-102
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74771,1410,6,0,87,,-249,380,2029,-223,-23,-80
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74781,1411,7,0,87,,-214,377,2029,-362,19,-54
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74790,1412,8,0,87,,-240,354,2037,-492,64,-43
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74800,1413,9,0,87,,-248,256,2122,-552,126,5
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74810,1414,10,0,87,,-294,294,2137,-534,179,47
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74819,1415,11,0,87,,-265,289,2136,-430,166,58
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74829,1416,12,0,87,,-274,302,2128,-254,78,24
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74839,1417,13,0,87,,-274,302,2096,-102,-36,-47
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74848,1418,14,0,87,,-287,272,2108,-58,-66,-47
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74858,1419,15,0,87,,-298,262,2134,-16,-30,-10
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74867,1420,16,0,87,,-285,274,2125,46,-43,-3
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74877,1421,17,0,87,,-283,344,2110,215,-106,26
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74887,1422,18,0,87,,-389,1041,2030,493,-74,250
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74896,1423,19,0,87,,-304,847,1949,487,-55,617
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74906,1424,20,0,87,,-365,557,2010,569,-238,623
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74915,1425,21,0,87,,-346,288,2025,430,-103,479
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74925,1426,22,0,87,,-284,168,1953,89,-13,491
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74935,1427,23,0,87,,-184,157,1973,-229,21,458
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74944,1428,24,0,87,,-165,181,1957,-556,79,382
d4d5b2c0-c217-4196-b59b-e920f8b5579a,55,74954,1429,25,0,87,,-229,198,2003,-890,162,289
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,74964,1430,0,0,87,,-289,179,2078,-1056,184,233
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,74973,1431,1,0,87,,-297,174,2120,-1078,196,208
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,74983,1432,2,0,87,,-267,151,2166,-967,161,170
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,74992,1433,3,0,87,,-321,140,2187,-788,136,135
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75002,1434,4,0,87,,-285,143,2194,-590,82,134
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75012,1435,5,0,87,,-314,152,2183,-390,34,122
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75021,1436,6,0,87,,-312,138,2178,-167,-15,109
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75031,1437,7,0,87,,-310,145,2165,12,-66,98
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75040,1438,8,0,87,,-313,130,2161,160,-107,54
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75050,1439,9,0,87,,-313,111,2147,286,-142,29
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75060,1440,10,0,87,,-274,111,2145,368,-145,16
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75069,1441,11,0,87,,-273,104,2125,408,-148,-9
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75079,1442,12,0,87,,-298,233,2110,424,-136,-3
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75089,1443,13,0,87,,-283,243,2078,417,-137,-5
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75098,1444,14,0,87,,-278,257,2058,369,-129,-9
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75108,1445,15,0,87,,-274,272,2050,291,-116,-16
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75117,1446,16,0,87,,-273,276,2047,194,-95,-18
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75127,1447,17,0,87,,-273,280,2044,81,-59,-18
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75137,1448,18,0,87,,-272,283,2045,-48,-40,-26
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75146,1449,19,0,87,,-273,275,2061,-137,-21,-30
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75156,1450,20,0,87,,-275,255,2070,-199,-8,-32
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75165,1451,21,0,87,,-282,251,2088,-225,0,-31
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75175,1452,22,0,87,,-286,239,2104,-205,-4,-29
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75185,1453,23,0,87,,-281,233,2117,-154,-17,-29
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75194,1454,24,0,87,,-291,225,2127,-92,-32,-27
d4d5b2c0-c217-4196-b59b-e920f8b5579a,56,75204,1455,25,0,87,,-291,220,2121,-22,-45,-25
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75214,1456,0,0,87,,-292,222,2123,46,-65,-25
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75223,1457,1,0,87,,-288,227,2111,120,-78,-23
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75233,1458,2,0,87,,-287,230,2103,157,-87,-23
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75242,1459,3,0,87,,-285,241,2095,170,-91,-21
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75252,1460,4,0,87,,-281,250,2080,158,-86,-21
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75262,1461,5,0,87,,-282,251,2073,126,-79,-21
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75271,1462,6,0,87,,-278,258,2071,79,-67,-25
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75281,1463,7,0,87,,-272,252,2070,10,-54,-24
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75290,1464,8,0,87,,-272,257,2077,-39,-43,-27
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75300,1465,9,0,87,,-278,254,2076,-75,-35,-29
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75310,1466,10,0,87,,-278,247,2089,-97,-32,-30
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75319,1467,11,0,87,,-285,237,2099,-97,-29,-29
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75329,1468,12,0,87,,-292,236,2099,-73,-35,-27
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75339,1469,13,0,87,,-288,234,2110,-39,-43,-24
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75348,1470,14,0,87,,-286,233,2109,1,-51,-26
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75358,1471,15,0,87,,-283,232,2108,27,-53,-18
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75367,1472,16,0,87,,-279,242,2087,37,-58,-26
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75377,1473,17,0,87,,-285,236,2086,27,-55,-24
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75387,1474,18,0,87,,-282,237,2081,-9,-50,-24
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75396,1475,19,0,87,,-285,232,2088,-35,-41,-23
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75406,1476,20,0,87,,-285,238,2096,-35,-42,-24
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75415,1477,21,0,87,,-336,196,2122,-131,129,86
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75425,1478,22,0,87,,-234,292,2057,-227,121,187
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75435,1479,23,0,87,,-212,347,1992,-264,-10,256
d4d5b2c0-c217-4196-b59b-e920f8b5579a,57,75444,1480,24,0,87,,-356,297,2083,-341,-48,56
