session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43760,0,0,0,48,,-1146,1373,-922,50,-71,-17
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43769,1,1,0,48,,-1148,1385,-925,48,-71,-17
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43779,2,2,0,48,,-1153,1386,-927,44,-67,-13
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43788,3,3,0,48,,-1146,1376,-917,33,-64,-13
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43798,4,4,0,48,,-1141,1377,-916,17,-62,-8
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43808,5,5,0,48,,-1147,1381,-920,4,-58,-10
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43817,6,6,0,48,,-1145,1394,-923,5,-60,-8
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43827,7,7,0,48,,-1135,1406,-914,10,-56,-11
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43836,8,8,0,48,,-1148,1394,-914,23,-58,-13
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43846,9,9,0,48,,-1151,1399,-915,36,-55,-17
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43856,10,10,0,48,,-1133,1396,-918,41,-60,-19
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43865,11,11,0,48,,-1132,1386,-915,37,-68,-22
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43875,12,12,0,48,,-1144,1378,-914,30,-67,-21
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43885,13,13,0,48,,-1137,1382,-910,27,-64,-20
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43894,14,14,0,48,,-1145,1374,-912,27,-61,-20
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43904,15,15,0,48,,-1143,1379,-917,23,-57,-17
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43913,16,16,0,48,,-1146,1391,-921,13,-53,-14
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43923,17,17,0,48,,-1146,1389,-925,18,-52,-13
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43933,18,18,0,48,,-1138,1397,-924,28,-52,-12
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43942,19,19,0,48,,-1143,1384,-917,33,-51,-13
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43952,20,20,0,48,,-1147,1374,-927,23,-51,-12
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43961,21,21,0,48,,-1140,1380,-930,20,-47,-11
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43971,22,22,0,48,,-1138,1399,-932,30,-44,-13
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43981,23,23,0,48,,-1138,1391,-928,48,-42,-10
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,43990,24,24,0,48,,-1136,1364,-924,32,-37,-10
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44000,25,25,0,48,,-1125,1376,-931,21,-40,-14
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44010,26,26,0,48,,-1141,1420,-933,32,-42,-12
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44019,27,27,0,48,,-1146,1403,-922,47,-31,-12
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44029,28,28,0,48,,-1121,1375,-924,38,-34,-11
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44038,29,29,0,48,,-1122,1380,-934,29,-47,-12
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44048,30,30,0,48,,-1131,1402,-922,48,-54,-23
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44058,31,31,0,48,,-1166,1316,-907,45,-37,-17
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44067,32,32,0,48,,-1114,1362,-922,-7,-48,-17
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44077,33,33,0,48,,-1149,1404,-934,4,-42,-22
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44086,34,34,0,48,,-1179,1389,-931,21,-26,-14
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44096,35,35,0,48,,-1129,1398,-924,20,-28,-15
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44106,36,36,0,48,,-1123,1388,-932,17,-42,-21
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44115,37,37,0,48,,-1152,1375,-929,12,-40,-19
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44125,38,38,0,48,,-1141,1393,-937,-1,-36,-19
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44135,39,39,0,48,,-1132,1390,-945,-12,-41,-19
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44144,40,40,0,48,,-1139,1383,-932,-23,-37,-18
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44154,41,41,0,48,,-1142,1406,-922,-16,-31,-14
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44163,42,42,0,48,,-1127,1407,-930,-11,-26,-13
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44173,43,43,0,48,,-1136,1377,-933,-4,-27,-18
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44183,44,44,0,48,,-1136,1396,-930,-16,-24,-19
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44192,45,45,0,48,,-1115,1379,-948,18,-43,-38
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44202,46,46,0,48,,-1140,1439,-932,13,-44,-29
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44211,47,47,0,48,,-1133,1380,-945,41,-36,-37
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44221,48,48,0,48,,-1136,1405,-929,15,-44,-37
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44231,49,49,0,48,,-1132,1395,-929,8,-40,-39
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44240,50,50,0,48,,-1128,1410,-922,3,-43,-34
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,1,44250,51,51,0,48,,-1124,1376,-930,-15,-39,-33
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44259,52,0,0,48,,-1112,1378,-926,-18,-39,-34
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44268,53,1,0,48,,-1119,1404,-928,-26,-45,-32
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44278,54,2,0,48,,-1116,1470,-908,59,-44,-55
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44287,55,3,0,48,,-1148,1286,-906,52,-40,-61
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44297,56,4,0,48,,-1102,1495,-899,-3,-48,-49
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44307,57,5,0,48,,-1120,1415,-892,-42,-52,-38
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44316,58,6,0,48,,-1138,1479,-907,11,-48,-40
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44326,59,7,0,48,,-1180,1435,-881,28,-36,-42
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44335,60,8,0,48,,-1101,1350,-906,42,-50,-65
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44345,61,9,0,48,,-1136,1404,-891,-19,-63,-50
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44355,62,10,0,48,,-1102,1359,-899,25,-78,-84
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44364,63,11,0,48,,-1201,1500,-867,8,-62,-24
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44374,64,12,0,48,,-1090,1323,-847,-36,-53,-60
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44384,65,13,0,48,,-1066,1355,-896,-62,-84,-30
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44393,66,14,0,48,,-1217,1453,-941,-12,-38,-59
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44403,67,15,0,48,,-1165,1422,-939,8,-21,-41
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44412,68,16,0,48,,-1126,1347,-898,-14,-21,-50
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44422,69,17,0,48,,-1140,1370,-893,-9,-25,-57
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44432,70,18,0,48,,-1149,1415,-913,28,-24,-57
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44441,71,19,0,48,,-1152,1375,-912,31,-33,-64
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44451,72,20,0,48,,-1141,1354,-892,10,-43,-71
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44460,73,21,0,48,,-1141,1363,-874,-4,-49,-70
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44470,74,22,0,48,,-1156,1384,-891,-14,-50,-72
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44480,75,23,0,48,,-1172,1377,-915,-26,-45,-75
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44489,76,24,0,48,,-1184,1394,-930,-39,-45,-82
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44499,77,25,0,48,,-1205,1412,-930,-37,-40,-93
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44509,78,26,0,48,,-1240,1414,-930,-29,-43,-111
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44518,79,27,0,48,,-1268,1402,-917,-11,-41,-142
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44528,80,28,0,48,,-1328,1368,-906,-13,-40,-168
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44537,81,29,0,48,,-1376,1358,-892,-38,-38,-197
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44547,82,30,0,48,,-1416,1326,-902,-56,-38,-234
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44557,83,31,0,48,,-1488,1339,-919,-83,-44,-281
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44566,84,32,0,48,,-1547,1311,-917,-100,-45,-315
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44576,85,33,0,48,,-1579,1302,-937,-115,-46,-361
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44585,86,34,0,48,,-1612,1287,-958,-123,-44,-386
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44595,87,35,0,48,,-1634,1233,-951,-159,-40,-404
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44605,88,36,0,48,,-1673,1180,-944,-200,-33,-426
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44614,89,37,0,48,,-1707,1107,-922,-232,-16,-434
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44624,90,38,0,48,,-1744,1036,-885,-300,25,-440
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44634,91,39,0,48,,-1734,989,-855,-379,57,-444
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44643,92,40,0,48,,-1680,958,-860,-464,120,-441
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44653,93,41,0,48,,-1630,936,-867,-536,166,-440
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44662,94,42,0,48,,-1542,1000,-863,-596,201,-422
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44672,95,43,0,48,,-1454,1039,-842,-646,233,-409
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44682,96,44,0,48,,-1393,1109,-814,-714,253,-406
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44691,97,45,0,48,,-1340,1212,-742,-750,267,-408
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44701,98,46,0,48,,-1275,1300,-712,-750,282,-405
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44710,99,47,0,48,,-1236,1343,-649,-733,282,-401
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44720,100,48,0,48,,-1173,1306,-618,-712,272,-380
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44730,101,49,0,48,,-1166,1287,-689,-619,229,-403
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44739,102,50,0,48,,-1271,1236,-663,-470,209,-421
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,2,44749,103,51,0,48,,-1268,1136,-641,-491,246,-408
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,3,44759,104,0,0,48,,-1167,1061,-709,-572,254,-419
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,3,44768,105,1,0,48,,-1293,706,-744,-565,257,-472
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,3,44778,106,2,0,48,,-1468,985,-862,-755,355,-463
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,3,44787,107,3,0,48,,-1376,1176,-920,-723,448,-486
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,3,44797,108,4,0,48,,-1439,1101,-947,-660,511,-467
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,3,44807,109,5,0,48,,-1489,1076,-959,-640,564,-508
6ffb8af0-be59-49d7-bd9b-69ddf4a4caf7,3,44816,110,6,0,48,,-1553,1049,-973,-664,632,-553
