session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
046190d7-23f2-437e-a207-7dcc14edfff3,2,126050,48,22,0,87,,-92,-49,2132,19,-57,-24
046190d7-23f2-437e-a207-7dcc14edfff3,2,126060,49,23,0,87,,-93,-47,2134,18,-56,-22
046190d7-23f2-437e-a207-7dcc14edfff3,2,126069,50,24,0,87,,-94,-49,2132,17,-56,-26
046190d7-23f2-437e-a207-7dcc14edfff3,2,126079,51,25,0,87,,-94,-49,2130,18,-58,-26
046190d7-23f2-437e-a207-7dcc14edfff3,3,126132,52,0,0,87,,-90,-47,2134,18,-58,-23
046190d7-23f2-437e-a207-7dcc14edfff3,3,126141,53,1,0,87,,-89,-48,2131,16,-57,-23
046190d7-23f2-437e-a207-7dcc14edfff3,3,126151,54,2,0,87,,-89,-45,2134,18,-57,-26
046190d7-23f2-437e-a207-7dcc14edfff3,3,126160,55,3,0,87,,-90,-48,2128,17,-58,-25
046190d7-23f2-437e-a207-7dcc14edfff3,3,126170,56,4,0,87,,-93,-51,2133,19,-59,-25
046190d7-23f2-437e-a207-7dcc14edfff3,3,126180,57,5,0,87,,-88,-45,2134,17,-60,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126189,58,6,0,87,,-89,-44,2136,18,-58,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126199,59,7,0,87,,-88,-52,2134,18,-59,-23
046190d7-23f2-437e-a207-7dcc14edfff3,3,126208,60,8,0,87,,-94,-52,2132,17,-59,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126218,61,9,0,87,,-93,-49,2133,18,-60,-26
046190d7-23f2-437e-a207-7dcc14edfff3,3,126228,62,10,0,87,,-91,-46,2133,17,-59,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126237,63,11,0,87,,-92,-49,2136,19,-59,-22
046190d7-23f2-437e-a207-7dcc14edfff3,3,126247,64,12,0,87,,-94,-47,2131,17,-58,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126257,65,13,0,87,,-92,-49,2132,18,-58,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126266,66,14,0,87,,-85,-50,2139,19,-57,-23
046190d7-23f2-437e-a207-7dcc14edfff3,3,126276,67,15,0,87,,-87,-47,2137,18,-57,-23
046190d7-23f2-437e-a207-7dcc14edfff3,3,126285,68,16,0,87,,-86,-51,2134,18,-57,-25
046190d7-23f2-437e-a207-7dcc14edfff3,3,126295,69,17,0,87,,-86,-47,2132,18,-57,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126305,70,18,0,87,,-93,-50,2131,19,-57,-25
046190d7-23f2-437e-a207-7dcc14edfff3,3,126314,71,19,0,87,,-94,-46,2133,18,-57,-26
046190d7-23f2-437e-a207-7dcc14edfff3,3,126324,72,20,0,87,,-91,-50,2132,18,-55,-24
046190d7-23f2-437e-a207-7dcc14edfff3,3,126333,73,21,0,87,,-86,-49,2135,19,-55,-21
046190d7-23f2-437e-a207-7dcc14edfff3,3,126343,74,22,0,87,,-86,-51,2132,18,-55,-23
046190d7-23f2-437e-a207-7dcc14edfff3,3,126353,75,23,0,87,,-89,-53,2126,18,-55,-27
046190d7-23f2-437e-a207-7dcc14edfff3,3,126362,76,24,0,87,,-91,-54,2139,19,-55,-25
046190d7-23f2-437e-a207-7dcc14edfff3,3,126372,77,25,0,87,,-93,-48,2131,18,-57,-24
046190d7-23f2-437e-a207-7dcc14edfff3,4,126327,78,0,0,87,,-92,-44,2133,16,-55,-26
046190d7-23f2-437e-a207-7dcc14edfff3,4,126336,79,1,0,87,,-89,-49,2134,20,-57,-25
046190d7-23f2-437e-a207-7dcc14edfff3,4,126346,80,2,0,87,,-91,-51,2134,15,-56,-24
046190d7-23f2-437e-a207-7dcc14edfff3,4,126355,81,3,0,87,,-87,-51,2128,20,-57,-24
046190d7-23f2-437e-a207-7dcc14edfff3,4,126365,82,4,0,87,,-89,-44,2134,16,-56,-27
046190d7-23f2-437e-a207-7dcc14edfff3,4,126375,83,5,0,87,,-89,-48,2138,18,-55,-27
046190d7-23f2-437e-a207-7dcc14edfff3,4,126384,84,6,0,87,,-87,-51,2134,20,-55,-26
046190d7-23f2-437e-a207-7dcc14edfff3,4,126394,85,7,0,87,,-87,-54,2133,17,-56,-26
046190d7-23f2-437e-a207-7dcc14edfff3,4,126403,86,8,0,87,,-89,-52,2134,17,-56,-26
046190d7-23f2-437e-a207-7dcc14edfff3,4,126413,87,9,0,87,,-86,-51,2138,19,-61,-24
046190d7-23f2-437e-a207-7dcc14edfff3,4,126423,88,10,0,87,,-89,-48,2139,18,-60,-25
046190d7-23f2-437e-a207-7dcc14edfff3,4,126432,89,11,0,87,,-92,-50,2134,19,-61,-24
046190d7-23f2-437e-a207-7dcc14edfff3,4,126442,90,12,0,87,,-90,-51,2131,17,-62,-25
046190d7-23f2-437e-a207-7dcc14edfff3,4,126452,91,13,0,87,,-90,-51,2132,16,-61,-26
046190d7-23f2-437e-a207-7dcc14edfff3,4,126461,92,14,0,87,,-85,-50,2134,18,-62,-24
046190d7-23f2-437e-a207-7dcc14edfff3,4,126471,93,15,0,87,,-88,-51,2131,18,-62,-23
046190d7-23f2-437e-a207-7dcc14edfff3,4,126480,94,16,0,87,,-87,-51,2135,18,-63,-24
046190d7-23f2-437e-a207-7dcc14edfff3,4,126490,95,17,0,87,,-90,-53,2135,18,-62,-26
046190d7-23f2-437e-a207-7dcc14edfff3,4,126500,96,18,0,87,,-87,-55,2132,18,-61,-22
046190d7-23f2-437e-a207-7dcc14edfff3,4,126509,97,19,0,87,,-87,-51,2134,18,-61,-22
046190d7-23f2-437e-a207-7dcc14edfff3,4,126519,98,20,0,87,,-88,-49,2136,17,-60,-21
046190d7-23f2-437e-a207-7dcc14edfff3,4,126528,99,21,0,87,,-89,-45,2137,18,-61,-19
046190d7-23f2-437e-a207-7dcc14edfff3,4,126538,100,22,0,87,,-90,-52,2131,16,-61,-22
046190d7-23f2-437e-a207-7dcc14edfff3,4,126548,101,23,0,87,,-86,-54,2132,20,-61,-23
046190d7-23f2-437e-a207-7dcc14edfff3,4,126557,102,24,0,87,,-86,-52,2135,18,-62,-23
046190d7-23f2-437e-a207-7dcc14edfff3,4,126567,103,25,0,87,,-87,-47,2137,18,-60,-20
046190d7-23f2-437e-a207-7dcc14edfff3,5,127400,104,0,0,87,,-85,-52,2136,17,-61,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127409,105,1,0,87,,-83,-48,2136,19,-60,-22
046190d7-23f2-437e-a207-7dcc14edfff3,5,127419,106,2,0,87,,-86,-50,2134,17,-59,-21
046190d7-23f2-437e-a207-7dcc14edfff3,5,127428,107,3,0,87,,-84,-51,2137,19,-60,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127438,108,4,0,87,,-86,-50,2135,18,-59,-23
046190d7-23f2-437e-a207-7dcc14edfff3,5,127448,109,5,0,87,,-85,-56,2132,18,-58,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127457,110,6,0,87,,-83,-50,2132,18,-59,-23
046190d7-23f2-437e-a207-7dcc14edfff3,5,127467,111,7,0,87,,-80,-49,2132,18,-58,-22
046190d7-23f2-437e-a207-7dcc14edfff3,5,127476,112,8,0,87,,-86,-48,2133,15,-58,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127486,113,9,0,87,,-87,-46,2136,18,-58,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127496,114,10,0,87,,-86,-45,2134,18,-58,-22
046190d7-23f2-437e-a207-7dcc14edfff3,5,127505,115,11,0,87,,-85,-48,2132,17,-57,-22
046190d7-23f2-437e-a207-7dcc14edfff3,5,127515,116,12,0,87,,-89,-50,2134,16,-55,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127525,117,13,0,87,,-81,-45,2133,17,-55,-23
046190d7-23f2-437e-a207-7dcc14edfff3,5,127534,118,14,0,87,,-80,-49,2135,16,-54,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127544,119,15,0,87,,-83,-49,2137,19,-55,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127553,120,16,0,87,,-81,-49,2135,19,-56,-25
046190d7-23f2-437e-a207-7dcc14edfff3,5,127563,121,17,0,87,,-83,-51,2136,17,-55,-24
046190d7-23f2-437e-a207-7dcc14edfff3,5,127573,122,18,0,87,,-83,-52,2134,18,-54,-23
046190d7-23f2-437e-a207-7dcc14edfff3,5,127582,123,19,0,87,,-83,-50,2134,18,-55,-27
