session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106648,0,0,0,87,,-14,-24,2154,18,-54,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106657,1,1,0,87,,-11,-24,2149,17,-53,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106667,2,2,0,87,,-12,-25,2143,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106676,3,3,0,87,,-15,-22,2155,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106686,4,4,0,87,,-11,-22,2156,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106696,5,5,0,87,,-17,-24,2152,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106705,6,6,0,87,,-18,-21,2149,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106715,7,7,0,87,,-23,-21,2146,18,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106724,8,8,0,87,,-15,-20,2153,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106734,9,9,0,87,,-13,-28,2151,19,-54,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106744,10,10,0,87,,-15,-22,2150,17,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106753,11,11,0,87,,-15,-24,2150,16,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106763,12,12,0,87,,-10,-23,2149,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106773,13,13,0,87,,-6,-29,2151,18,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106782,14,14,0,87,,-15,-25,2153,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106792,15,15,0,87,,-12,-22,2154,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106801,16,16,0,87,,-14,-21,2151,16,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106811,17,17,0,87,,-14,-21,2153,17,-55,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106821,18,18,0,87,,-18,-18,2152,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106830,19,19,0,87,,-17,-24,2150,17,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106840,20,20,0,87,,-13,-24,2148,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106849,21,21,0,87,,-16,-24,2150,18,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106859,22,22,0,87,,-14,-19,2152,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106869,23,23,0,87,,-15,-25,2152,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106878,24,24,0,87,,-14,-24,2153,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106888,25,25,0,87,,-11,-27,2154,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106898,26,26,0,87,,-13,-25,2149,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106907,27,27,0,87,,-14,-27,2151,19,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106917,28,28,0,87,,-11,-30,2155,17,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106926,29,29,0,87,,-16,-22,2151,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106936,30,30,0,87,,-14,-21,2149,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106946,31,31,0,87,,-15,-20,2152,17,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106955,32,32,0,87,,-14,-20,2149,18,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106965,33,33,0,87,,-11,-25,2151,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106974,34,34,0,87,,-16,-23,2147,20,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106984,35,35,0,87,,-12,-20,2148,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,106994,36,36,0,87,,-12,-21,2156,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107003,37,37,0,87,,-18,-23,2149,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107013,38,38,0,87,,-13,-18,2147,17,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107023,39,39,0,87,,-14,-21,2148,18,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107032,40,40,0,87,,-12,-25,2144,17,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107042,41,41,0,87,,-17,-26,2155,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107051,42,42,0,87,,-12,-21,2147,18,-55,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107061,43,43,0,87,,-12,-28,2150,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107071,44,44,0,87,,-18,-20,2149,18,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107080,45,45,0,87,,-10,-22,2148,18,-56,-29
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107090,46,46,0,87,,-13,-22,2150,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107099,47,47,0,87,,-13,-27,2152,18,-57,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107109,48,48,0,87,,-10,-21,2151,18,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107119,49,49,0,87,,-13,-26,2148,20,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107128,50,50,0,87,,-14,-25,2155,17,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,1,107138,51,51,0,87,,-12,-23,2149,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107147,52,0,0,87,,-10,-21,2145,17,-56,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107156,53,1,0,87,,-12,-26,2149,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107166,54,2,0,87,,-19,-26,2150,18,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107175,55,3,0,87,,-16,-23,2147,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107185,56,4,0,87,,-15,-22,2150,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107195,57,5,0,87,,-13,-25,2148,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107204,58,6,0,87,,-13,-24,2147,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107214,59,7,0,87,,-10,-24,2150,18,-55,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107223,60,8,0,87,,-14,-30,2157,17,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107233,61,9,0,87,,-13,-25,2146,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107243,62,10,0,87,,-13,-22,2148,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107252,63,11,0,87,,-17,-29,2150,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107262,64,12,0,87,,-15,-26,2148,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107272,65,13,0,87,,-19,-21,2143,19,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107281,66,14,0,87,,-16,-22,2153,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107291,67,15,0,87,,-14,-18,2151,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107300,68,16,0,87,,-13,-20,2151,18,-55,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107310,69,17,0,87,,-14,-27,2151,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107320,70,18,0,87,,-16,-24,2144,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107329,71,19,0,87,,-10,-27,2148,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107339,72,20,0,87,,-11,-27,2153,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107348,73,21,0,87,,-11,-26,2151,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107358,74,22,0,87,,-18,-24,2146,19,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107368,75,23,0,87,,-16,-25,2147,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107377,76,24,0,87,,-15,-17,2147,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107387,77,25,0,87,,-20,-21,2149,19,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107397,78,26,0,87,,-16,-20,2147,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107406,79,27,0,87,,-15,-22,2151,17,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107416,80,28,0,87,,-16,-26,2148,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107425,81,29,0,87,,-11,-26,2147,17,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107435,82,30,0,87,,-15,-24,2151,18,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107445,83,31,0,87,,-10,-27,2146,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107454,84,32,0,87,,-12,-28,2142,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107464,85,33,0,87,,-14,-27,2150,19,-54,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107473,86,34,0,87,,-8,-25,2151,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107483,87,35,0,87,,-7,-26,2155,17,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107493,88,36,0,87,,-11,-28,2148,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107502,89,37,0,87,,-12,-27,2148,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107512,90,38,0,87,,-15,-25,2148,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107522,91,39,0,87,,-16,-21,2147,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107531,92,40,0,87,,-16,-23,2155,18,-56,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107541,93,41,0,87,,-16,-23,2153,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107550,94,42,0,87,,-12,-23,2150,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107560,95,43,0,87,,-16,-25,2143,19,-57,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107570,96,44,0,87,,-14,-22,2144,19,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107579,97,45,0,87,,-14,-27,2149,17,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107589,98,46,0,87,,-13,-25,2148,16,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107598,99,47,0,87,,-10,-26,2150,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107608,100,48,0,87,,-17,-25,2146,18,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107618,101,49,0,87,,-15,-26,2146,19,-54,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107627,102,50,0,87,,-12,-24,2148,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,2,107637,103,51,0,87,,-11,-23,2149,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107647,104,0,0,87,,-15,-22,2149,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107656,105,1,0,87,,-16,-23,2145,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107666,106,2,0,87,,-12,-26,2149,17,-54,-29
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107675,107,3,0,87,,-12,-22,2149,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107685,108,4,0,87,,-19,-21,2149,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107695,109,5,0,87,,-13,-22,2150,18,-57,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107704,110,6,0,87,,-14,-20,2148,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107714,111,7,0,87,,-15,-27,2146,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107723,112,8,0,87,,-15,-27,2151,18,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107733,113,9,0,87,,-13,-25,2153,17,-54,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107743,114,10,0,87,,-9,-27,2149,17,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107752,115,11,0,87,,-10,-23,2152,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107762,116,12,0,87,,-9,-28,2149,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107772,117,13,0,87,,-14,-23,2151,18,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107781,118,14,0,87,,-13,-21,2147,17,-54,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107791,119,15,0,87,,-20,-24,2144,17,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107800,120,16,0,87,,-14,-21,2146,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107810,121,17,0,87,,-14,-22,2149,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107820,122,18,0,87,,-21,-25,2151,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107829,123,19,0,87,,-19,-24,2148,17,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107839,124,20,0,87,,-15,-26,2150,18,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107848,125,21,0,87,,-14,-24,2150,17,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107858,126,22,0,87,,-13,-23,2148,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107868,127,23,0,87,,-12,-24,2147,19,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107877,128,24,0,87,,-13,-30,2149,19,-57,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107887,129,25,0,87,,-11,-27,2150,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107897,130,26,0,87,,-14,-30,2150,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107906,131,27,0,87,,-12,-28,2143,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107916,132,28,0,87,,-15,-23,2151,19,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107925,133,29,0,87,,-12,-25,2149,17,-57,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107935,134,30,0,87,,-15,-28,2149,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107945,135,31,0,87,,-13,-23,2147,19,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107954,136,32,0,87,,-12,-28,2152,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107964,137,33,0,87,,-13,-20,2146,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107973,138,34,0,87,,-17,-25,2148,19,-56,-29
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107983,139,35,0,87,,-11,-24,2149,19,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,107993,140,36,0,87,,-15,-26,2146,19,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108002,141,37,0,87,,-12,-20,2152,16,-57,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108012,142,38,0,87,,-15,-24,2146,18,-56,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108022,143,39,0,87,,-9,-23,2147,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108031,144,40,0,87,,-12,-20,2150,18,-54,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108041,145,41,0,87,,-14,-25,2147,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108050,146,42,0,87,,-12,-23,2146,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108060,147,43,0,87,,-12,-26,2148,18,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108070,148,44,0,87,,-12,-22,2152,17,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108079,149,45,0,87,,-11,-22,2150,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108089,150,46,0,87,,-15,-24,2146,19,-54,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108098,151,47,0,87,,-18,-27,2151,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108108,152,48,0,87,,-18,-21,2152,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108118,153,49,0,87,,-16,-27,2153,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108127,154,50,0,87,,-14,-23,2148,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,3,108137,155,51,0,87,,-15,-27,2153,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108147,156,0,0,87,,-16,-27,2147,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108156,157,1,0,87,,-14,-29,2141,19,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108166,158,2,0,87,,-12,-25,2145,17,-54,-29
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108175,159,3,0,87,,-16,-25,2145,19,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108185,160,4,0,87,,-17,-23,2153,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108195,161,5,0,87,,-14,-25,2146,19,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108204,162,6,0,87,,-16,-23,2142,18,-56,-24
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108214,163,7,0,87,,-16,-28,2149,19,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108223,164,8,0,87,,-12,-29,2147,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108233,165,9,0,87,,-9,-25,2152,19,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108243,166,10,0,87,,-17,-25,2147,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108252,167,11,0,87,,-14,-24,2148,19,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108262,168,12,0,87,,-14,-24,2153,18,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108272,169,13,0,87,,-13,-24,2147,18,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108281,170,14,0,87,,-12,-27,2144,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108291,171,15,0,87,,-11,-24,2148,17,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108300,172,16,0,87,,-14,-26,2149,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108310,173,17,0,87,,-17,-24,2147,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108320,174,18,0,87,,-10,-25,2147,19,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108329,175,19,0,87,,-16,-22,2147,20,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108339,176,20,0,87,,-17,-26,2147,19,-57,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108348,177,21,0,87,,-15,-21,2156,18,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108358,178,22,0,87,,-12,-25,2158,17,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108368,179,23,0,87,,-14,-25,2147,18,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108377,180,24,0,87,,-15,-28,2154,18,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108387,181,25,0,87,,-14,-23,2145,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108397,182,26,0,87,,-16,-23,2145,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108406,183,27,0,87,,-15,-27,2146,17,-54,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108416,184,28,0,87,,-17,-26,2148,18,-56,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108425,185,29,0,87,,-17,-21,2147,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108435,186,30,0,87,,-14,-19,2148,19,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108445,187,31,0,87,,-14,-23,2147,18,-58,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108454,188,32,0,87,,-13,-24,2146,18,-58,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108464,189,33,0,87,,-14,-24,2148,18,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108473,190,34,0,87,,-11,-24,2149,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108483,191,35,0,87,,-14,-27,2151,17,-55,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108493,192,36,0,87,,-15,-26,2151,16,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108502,193,37,0,87,,-9,-26,2150,18,-56,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108512,194,38,0,87,,-12,-25,2144,17,-55,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108522,195,39,0,87,,-16,-23,2145,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108531,196,40,0,87,,-17,-23,2150,17,-54,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108541,197,41,0,87,,-14,-24,2148,17,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108550,198,42,0,87,,-18,-19,2144,19,-56,-28
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108560,199,43,0,87,,-15,-23,2148,18,-55,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108570,200,44,0,87,,-12,-26,2150,19,-56,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108579,201,45,0,87,,-17,-25,2145,18,-57,-27
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108589,202,46,0,87,,-11,-25,2147,18,-58,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108598,203,47,0,87,,-13,-25,2147,18,-55,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108608,204,48,0,87,,-7,-27,2151,19,-56,-25
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108618,205,49,0,87,,-10,-27,2146,18,-54,-26
69b59bf1-c3cb-48cd-bc7d-b218ff600f48,4,108627,206,50,0,87,,-7,-22,2146,18,-56,-27
