session_id,packet_id,block_timestamp_ms,sample_global_index,sample_index_in_block,step_count_total,battery_level,status_flags,ax,ay,az,gx,gy,gz
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144649,44,44,0,43,,-2431,247,-253,1032,-261,1349
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144658,45,45,0,43,,-2393,137,-214,1162,-251,1500
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144668,46,46,0,43,,-2363,83,-174,1263,-229,1574
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144677,47,47,0,43,,-2326,15,-141,1342,-205,1694
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144687,48,48,0,43,,-2313,-8,-131,1424,-177,1776
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144697,49,49,0,43,,-2338,23,-115,1497,-161,1838
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144706,50,50,0,43,,-2391,92,-113,1578,-139,1890
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,1,144716,51,51,0,43,,-2472,113,-106,1648,-96,1953
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144725,52,0,0,43,,-2520,142,-75,1674,-56,2004
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144734,53,1,0,43,,-2528,140,-44,1652,23,2048
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144744,54,2,0,43,,-2469,142,-19,1598,75,2087
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144753,55,3,0,43,,-2411,171,-12,1566,113,2128
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144763,56,4,0,43,,-2368,229,-14,1545,152,2172
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144773,57,5,0,43,,-2331,248,-18,1532,209,2212
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144782,58,6,0,43,,-2294,277,-16,1512,253,2245
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144792,59,7,0,43,,-2253,281,-20,1488,291,2263
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144801,60,8,0,43,,-2219,245,-28,1445,326,2279
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144811,61,9,0,43,,-2205,204,-39,1384,368,2283
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144821,62,10,0,43,,-2197,183,-45,1307,422,2271
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144830,63,11,0,43,,-2160,204,-39,1216,496,2240
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144840,64,12,0,43,,-2113,231,-35,1088,547,2192
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144850,65,13,0,43,,-2060,231,-18,997,603,2123
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144859,66,14,0,43,,-1990,250,-33,917,656,2041
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144869,67,15,0,43,,-1931,317,-29,846,688,1952
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144878,68,16,0,43,,-1886,327,-41,782,720,1873
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144888,69,17,0,43,,-1902,341,-32,708,746,1774
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144898,70,18,0,43,,-1923,463,-21,652,750,1675
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144907,71,19,0,43,,-1906,557,-26,676,784,1572
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144917,72,20,0,43,,-1850,564,-53,770,787,1481
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144926,73,21,0,43,,-1848,588,-76,822,777,1305
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144936,74,22,0,43,,-1802,601,-75,874,780,1231
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144946,75,23,0,43,,-1698,599,-104,861,783,1153
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144955,76,24,0,43,,-1695,589,-80,843,735,1002
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144965,77,25,0,43,,-1758,684,-69,872,722,857
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144975,78,26,0,43,,-1770,730,-101,852,708,779
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144984,79,27,0,43,,-1690,718,-124,823,685,596
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,144994,80,28,0,43,,-1674,544,-130,520,633,443
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145003,81,29,0,43,,-1732,443,-26,694,584,320
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145013,82,30,0,43,,-1723,415,-31,559,520,183
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145023,83,31,0,43,,-1850,431,-30,529,438,-30
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145032,84,32,0,43,,-1926,396,25,549,360,-168
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145042,85,33,0,43,,-1975,279,41,423,262,-247
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145051,86,34,0,43,,-2049,109,86,197,200,-355
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145061,87,35,0,43,,-2073,47,93,31,103,-443
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145071,88,36,0,43,,-2195,49,118,-154,-2,-574
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145080,89,37,0,43,,-2354,-100,52,-409,-82,-683
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145090,90,38,0,43,,-2469,-123,18,-576,-129,-768
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145100,91,39,0,43,,-2469,-84,18,-619,-176,-803
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145109,92,40,0,43,,-2441,-48,87,-676,-262,-836
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145119,93,41,0,43,,-2507,-108,86,-627,-324,-864
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145128,94,42,0,43,,-2651,28,36,-581,-356,-883
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145138,95,43,0,43,,-2899,378,0,-531,-337,-936
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145148,96,44,0,43,,-3015,873,-43,-486,-322,-1017
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145157,97,45,0,43,,-3027,1108,-69,-388,-331,-1085
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145167,98,46,0,43,,-2919,1136,-116,-253,-374,-1141
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145176,99,47,0,43,,-2822,1088,-145,-94,-391,-1176
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145186,100,48,0,43,,-2569,796,-163,153,-375,-1150
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145196,101,49,0,43,,-2401,549,-183,275,-326,-1069
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145205,102,50,0,43,,-2162,567,-326,227,-290,-950
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,2,145215,103,51,0,43,,-1852,377,-522,109,-318,-891
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145225,104,0,0,43,,-1698,274,-665,7,-355,-829
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145234,105,1,0,43,,-1594,387,-782,-93,-422,-752
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145244,106,2,0,43,,-1448,332,-765,-122,-501,-740
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145253,107,3,0,43,,-1406,143,-719,-126,-494,-747
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145263,108,4,0,43,,-1390,-15,-691,-250,-459,-785
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145273,109,5,0,43,,-1368,-123,-734,-473,-419,-879
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145282,110,6,0,43,,-1331,-140,-695,-712,-388,-998
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145292,111,7,0,43,,-1307,-243,-607,-894,-371,-1081
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145301,112,8,0,43,,-1373,-266,-443,-1044,-312,-1158
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145311,113,9,0,43,,-1431,-244,-334,-1222,-247,-1245
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145321,114,10,0,43,,-1479,-200,-260,-1247,-197,-1319
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145330,115,11,0,43,,-1779,-73,-225,-1216,-177,-1405
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145340,116,12,0,43,,-1620,36,-170,-1159,-171,-1449
0d827d4f-f68f-4b77-a85d-af4cd7a88f77,3,145350,117,13,0,43,,-1687,91,-107,-1089,-177,-1506
